Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
133,0.011853,158,0.0033444816053511705,0.0
134,0.011853,159,0.0033444816053511705,0.0
135,0.011853,160,0.0033444816053511705,0.0
136,0.011853,161,0.0033444816053511705,0.0
129,0.011853,162,0.0033444816053511705,0.0
130,0.011853,163,0.0033444816053511705,0.0
131,0.011853,164,0.0033444816053511705,0.0
138,0.011853,165,0.0033444816053511705,0.0
137,0.011853,166,0.0033444816053511705,0.0
139,0.011853,167,0.0033444816053511705,0.0
144,0.011853,168,0.0033444816053511705,0.0
143,0.011853,169,0.0033444816053511705,0.0
142,0.011853,170,0.0033444816053511705,0.0
141,0.011853,171,0.0033444816053511705,0.0
140,0.011853,172,0.0033444816053511705,0.0
204,0.011853,173,0.0033444816053511705,0.0
205,0.011853,174,0.0033444816053511705,0.0
206,0.011853,175,0.0033444816053511705,0.0
207,0.011853,176,0.0033444816053511705,0.0
208,0.011853,177,0.0033444816053511705,0.0
145,0.011853,178,0.0033444816053511705,0.0
146,0.011853,179,0.0033444816053511705,0.0
147,0.011853,180,0.0033444816053511705,0.0
148,0.011853,181,0.0033444816053511705,0.0
149,0.011853,182,0.0033444816053511705,0.0
150,0.011853,183,0.0033444816053511705,0.0
151,0.011853,184,0.0033444816053511705,0.0
152,0.011853,185,0.0033444816053511705,0.0
153,0.011853,186,0.0033444816053511705,0.0
154,0.011853,187,0.0033444816053511705,0.0
155,0.011853,188,0.0033444816053511705,0.0
156,0.011853,189,0.0033444816053511705,0.0
157,0.011853,190,0.0033444816053511705,0.0
158,0.011853,191,0.0033444816053511705,0.0
159,0.011853,192,0.0033444816053511705,0.0
160,0.011853,193,0.0033444816053511705,0.0
161,0.011853,194,0.0033444816053511705,0.0
162,0.011853,195,0.0033444816053511705,0.0
163,0.011853,196,0.0033444816053511705,0.0
164,0.011853,197,0.0033444816053511705,0.0
165,0.011853,198,0.0033444816053511705,0.0
166,0.011853,199,0.0033444816053511705,0.0
167,0.011853,200,0.0033444816053511705,0.0
168,0.011853,201,0.0033444816053511705,0.0
169,0.011853,202,0.0033444816053511705,0.0
170,0.011853,203,0.0033444816053511705,0.0
171,0.011853,204,0.0033444816053511705,0.0
172,0.011853,205,0.0033444816053511705,0.0
173,0.011853,206,0.0033444816053511705,0.0
174,0.011853,207,0.0033444816053511705,0.0
175,0.011853,208,0.0033444816053511705,0.0
176,0.011853,209,0.0033444816053511705,0.0
177,0.011853,210,0.0033444816053511705,0.0
178,0.011853,211,0.0033444816053511705,0.0
179,0.011853,212,0.0033444816053511705,0.0
180,0.011853,213,0.0033444816053511705,0.0
181,0.011853,214,0.0033444816053511705,0.0
182,0.011853,215,0.0033444816053511705,0.0
183,0.011853,216,0.0033444816053511705,0.0
184,0.011853,217,0.0033444816053511705,0.0
185,0.011853,218,0.0033444816053511705,0.0
186,0.011853,219,0.0033444816053511705,0.0
187,0.011853,220,0.0033444816053511705,0.0
188,0.011853,221,0.0033444816053511705,0.0
189,0.011853,222,0.0033444816053511705,0.0
190,0.011853,223,0.0033444816053511705,0.0
191,0.011853,224,0.0033444816053511705,0.0
192,0.011853,225,0.0033444816053511705,0.0
193,0.011853,226,0.0033444816053511705,0.0
194,0.011853,227,0.0033444816053511705,0.0
195,0.011853,228,0.0033444816053511705,0.0
196,0.011853,229,0.0033444816053511705,0.0
197,0.011853,230,0.0033444816053511705,0.0
198,0.011853,231,0.0033444816053511705,0.0
199,0.011853,232,0.0033444816053511705,0.0
200,0.011853,233,0.0033444816053511705,0.0
201,0.011853,234,0.0033444816053511705,0.0
202,0.011853,235,0.0033444816053511705,0.0
203,0.011853,236,0.0033444816053511705,0.0
236,0.011853,237,0.0033444816053511705,0.0
237,0.011853,238,0.0033444816053511705,0.0
238,0.011853,239,0.0033444816053511705,0.0
239,0.011853,240,0.0033444816053511705,0.0
240,0.011853,241,0.0033444816053511705,0.0
209,0.011853,242,0.0033444816053511705,0.0
210,0.011853,243,0.0033444816053511705,0.0
211,0.011853,244,0.0033444816053511705,0.0
212,0.011853,245,0.0033444816053511705,0.0
213,0.011853,246,0.0033444816053511705,0.0
214,0.011853,247,0.0033444816053511705,0.0
215,0.011853,248,0.0033444816053511705,0.0
216,0.011853,249,0.0033444816053511705,0.0
217,0.011853,250,0.0033444816053511705,0.0
218,0.011853,251,0.0033444816053511705,0.0
219,0.011853,252,0.0033444816053511705,0.0
220,0.011853,253,0.0033444816053511705,0.0
221,0.011853,254,0.0033444816053511705,0.0
222,0.011853,255,0.0033444816053511705,0.0
223,0.011853,256,0.0033444816053511705,0.0
224,0.011853,257,0.0033444816053511705,0.0
225,0.011853,258,0.0033444816053511705,0.0
226,0.011853,259,0.0033444816053511705,0.0
227,0.011853,260,0.0033444816053511705,0.0
228,0.011853,261,0.0033444816053511705,0.0
229,0.011853,262,0.0033444816053511705,0.0
230,0.011853,263,0.0033444816053511705,0.0
231,0.011853,264,0.0033444816053511705,0.0
232,0.011853,265,0.0033444816053511705,0.0
233,0.011853,266,0.0033444816053511705,0.0
234,0.011853,267,0.0033444816053511705,0.0
235,0.011853,268,0.0033444816053511705,0.0
252,0.011853,269,0.0033444816053511705,0.0
253,0.011853,270,0.0033444816053511705,0.0
254,0.011853,271,0.0033444816053511705,0.0
255,0.011853,272,0.0033444816053511705,0.0
248,0.011853,273,0.0033444816053511705,0.0
241,0.011853,274,0.0033444816053511705,0.0
242,0.011853,275,0.0033444816053511705,0.0
243,0.011853,276,0.0033444816053511705,0.0
244,0.011853,277,0.0033444816053511705,0.0
245,0.011853,278,0.0033444816053511705,0.0
246,0.011853,279,0.0033444816053511705,0.0
247,0.011853,280,0.0033444816053511705,0.0
250,0.011853,281,0.0033444816053511705,0.0
249,0.011853,282,0.0033444816053511705,0.0
251,0.011853,283,0.0033444816053511705,0.0
287,0.010834,284,0.0033444816053511705,0.0
286,0.010834,285,0.0033444816053511705,0.0
285,0.010834,286,0.0033444816053511705,0.0
284,0.010834,287,0.0033444816053511705,0.0
283,0.010834,288,0.0033444816053511705,0.0
288,0.010834,289,0.0033444816053511705,0.0
289,0.010834,290,0.0033444816053511705,0.0
290,0.010834,291,0.0033444816053511705,0.0
291,0.010834,292,0.0033444816053511705,0.0
292,0.010677,293,0.0033444816053511705,0.0
293,0.010677,294,0.0033444816053511705,0.0
294,0.010677,295,0.0033444816053511705,0.0
295,0.010677,296,0.0033444816053511705,0.0
296,0.010677,297,0.0033444816053511705,0.0
297,0.010677,298,0.0033444816053511705,0.0
298,0.01005,299,0.0033444816053511705,0.0
299,0.01005,300,0.0033444816053511705,0.0
