Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
29,0.040559,171,0.011011011011011011,0.0026807165004769005
420,0.040555,172,0.014014014014014014,0.0039836803377859414
323,0.040525,173,0.013013013013013013,0.002999811747514163
872,0.040459,174,0.013013013013013013,0.0038308179014417067
250,0.04036,175,0.012012012012012012,0.0031993415756858693
736,0.040348,176,0.013013013013013013,0.00333878182362348
606,0.040338,177,0.014014014014014014,0.003916763728416189
860,0.040333,178,0.014014014014014014,0.004604416443800533
830,0.040325,179,0.012012012012012012,0.003303227099123605
367,0.040311,180,0.012012012012012012,0.002998572749872463
8,0.040227,181,0.011011011011011011,0.002638992408775182
381,0.040185,182,0.013013013013013013,0.0036803317700374806
698,0.040183,183,0.013013013013013013,0.0034782895436980734
882,0.040168,184,0.012012012012012012,0.0031607956000336964
