Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
88,0.600715,68,0.026026026026026026,0.004682976606946659
107,0.594187,69,0.025025025025025023,0.006406487307618875
75,0.589475,70,0.024024024024024024,0.005364983175618827
86,0.587324,71,0.023023023023023025,0.004749330792048124
124,0.586003,72,0.025025025025025023,0.005319008862654053
68,0.58594,73,0.02102102102102102,0.004871150089190565
98,0.580337,74,0.01901901901901902,0.0035740851009936087
80,0.57137,75,0.01901901901901902,0.005881976505018093
200,0.564226,76,0.024024024024024024,0.006809870071944481
91,0.551745,77,0.01901901901901902,0.0032769112244679798
31,0.550441,78,0.01901901901901902,0.00453912857832791
83,0.550143,79,0.017017017017017015,0.003070357637948762
77,0.548173,80,0.018018018018018018,0.0044827193072414775
69,0.546301,81,0.01901901901901902,0.00420414290444532
119,0.539877,82,0.017017017017017015,0.0035549789098622184
93,0.533362,83,0.017017017017017015,0.002770531312218603
74,0.531783,84,0.018018018018018018,0.0033952546159656807
89,0.531746,85,0.016016016016016016,0.0019530893975615055
49,0.530912,86,0.016016016016016016,0.002868334634431329
61,0.529825,87,0.018018018018018018,0.002573952446980018
128,0.524667,88,0.016016016016016016,0.0019947742485264754
60,0.522666,89,0.015015015015015015,0.0030759735942598922
82,0.521051,90,0.016016016016016016,0.0032608531742387707
146,0.520642,91,0.01901901901901902,0.003576777814013431
56,0.51967,92,0.014014014014014014,0.0021012837692535036
71,0.516464,93,0.016016016016016016,0.0027767589830262735
175,0.515348,94,0.018018018018018018,0.0035205550461628082
140,0.513558,95,0.014014014014014014,0.0032260199451983156
45,0.513077,96,0.014014014014014014,0.0017620662829427956
79,0.510471,97,0.014014014014014014,0.002466109809760405
166,0.508079,98,0.017017017017017015,0.0035515664878366412
129,0.506321,99,0.013013013013013013,0.0016770459213511415
66,0.506248,100,0.015015015015015015,0.0027257840569457513
121,0.506214,101,0.018018018018018018,0.0034637079504860123
143,0.503247,102,0.014014014014014014,0.0025384232607200533
125,0.503211,103,0.017017017017017015,0.0030897135877205905
172,0.499913,104,0.017017017017017015,0.0036437530240823494
153,0.494875,105,0.014014014014014014,0.0023632983340771763
147,0.494374,106,0.015015015015015015,0.0028828085838146092
149,0.491625,107,0.01901901901901902,0.0038128246698730843
99,0.489126,108,0.014014014014014014,0.002569978309357972
90,0.485898,109,0.016016016016016016,0.002690261755181383
110,0.484564,110,0.015015015015015015,0.002227350049971624
95,0.484487,111,0.014014014014014014,0.0020752383142886247
50,0.483313,112,0.014014014014014014,0.003146797070146895
101,0.481565,113,0.016016016016016016,0.0033123580664007257
248,0.480957,114,0.016016016016016016,0.0021149006236873334
84,0.478997,115,0.014014014014014014,0.0016305643835772485
283,0.47784,116,0.01901901901901902,0.0028568718726962603
115,0.477117,117,0.012012012012012012,0.0020735227535633024
151,0.474274,118,0.013013013013013013,0.0024885128082456835
194,0.474034,119,0.017017017017017015,0.0028044381420434827
92,0.47295,120,0.013013013013013013,0.0017491977799127456
113,0.47278,121,0.016016016016016016,0.003677547592809125
161,0.471465,122,0.016016016016016016,0.003011050942281809
132,0.470305,123,0.012012012012012012,0.0022607400853533162
170,0.468842,124,0.015015015015015015,0.0031704835484910776
78,0.466905,125,0.016016016016016016,0.0024389105693112968
224,0.46673,126,0.016016016016016016,0.002761388976737959
222,0.466372,127,0.014014014014014014,0.002258845995810072
208,0.464916,128,0.016016016016016016,0.0023378218749913705
141,0.463709,129,0.01901901901901902,0.0044233194258350185
181,0.460769,130,0.012012012012012012,0.002345387700793133
171,0.460582,131,0.017017017017017015,0.003225679201983984
191,0.460401,132,0.014014014014014014,0.002110707172162212
202,0.460364,133,0.016016016016016016,0.0024093002836128416
250,0.460027,134,0.016016016016016016,0.002648602305717408
131,0.45935,135,0.016016016016016016,0.0020253408443181194
100,0.459344,136,0.012012012012012012,0.0022471083801940354
104,0.45748,137,0.011011011011011011,0.0014169464665959913
262,0.456694,138,0.013013013013013013,0.0025738426124548718
105,0.455722,139,0.014014014014014014,0.0014267813144897548
162,0.453277,140,0.013013013013013013,0.0017322935881932486
214,0.452873,141,0.015015015015015015,0.0020639397702177566
144,0.452711,142,0.013013013013013013,0.0022207904060877024
188,0.451787,143,0.015015015015015015,0.002474752994569376
259,0.451622,144,0.016016016016016016,0.003062981882990409
112,0.450336,145,0.011011011011011011,0.0010160164758850779
223,0.449878,146,0.013013013013013013,0.002265682719213471
263,0.449742,147,0.014014014014014014,0.003086374497153595
204,0.449583,148,0.017017017017017015,0.002451590511914621
145,0.448161,149,0.015015015015015015,0.002185016465436055
135,0.44558,150,0.012012012012012012,0.001810446525728308
199,0.443622,151,0.014014014014014014,0.0025719791779928083
126,0.442386,152,0.014014014014014014,0.0021117230609415515
114,0.441444,153,0.013013013013013013,0.0022671375935204756
138,0.439348,154,0.013013013013013013,0.0014375668637137305
73,0.437925,155,0.01001001001001001,0.0015574214947291067
133,0.437568,156,0.013013013013013013,0.0018370440107903542
136,0.434375,157,0.011011011011011011,0.0023923252880702177
67,0.432913,158,0.012012012012012012,0.0019537278853030116
